Date,Close,Percent_Change,Year,Month
2011-01-01,10641.849609375,-9.749441899814027,2011,1
2011-02-01,10435.349609375,-1.9404521542766617,2011,2
2011-03-01,11705.4501953125,12.171135932009935,2011,3
2011-04-01,11483.75,-1.8939911888333882,2011,4
2011-05-01,10781.4501953125,-6.115596427016435,2011,5
2011-06-01,11244.650390625,4.296269860931035,2011,6
2011-07-01,10893.650390625,-3.1214843308302376,2011,7
2011-08-01,9533.400390625,-12.486631672801085,2011,8
2011-09-01,9468.2998046875,-0.6828684757803627,2011,9
2011-10-01,9989.650390625,5.506274586693949,2011,10
2011-11-01,8564.099609375,-14.270276991753772,2011,11
2011-12-01,7968.64990234375,-6.952858259371708,2011,12
2012-01-01,9919.4501953125,24.48093863924148,2012,1
2012-02-01,10414.2001953125,4.987675629782351,2012,2
2012-03-01,10212.75,-1.9343798998906703,2012,3
2012-04-01,10276.7998046875,0.6271553174952871,2012,4
2012-05-01,9441.0,-8.132880084968386,2012,5
2012-06-01,10340.650390625,9.52918536834022,2012,6
2012-07-01,10384.099609375,0.4201787809148927,2012,7
2012-08-01,9990.5,-3.79040671970875,2012,8
2012-09-01,11456.7998046875,14.67694114095892,2012,9
2012-10-01,11268.7998046875,-1.640946889227135,2012,10
2012-11-01,12158.900390625,7.898805563723332,2012,11
2012-12-01,12474.25,2.5935701358171137,2012,12
2013-01-01,12708.599609375,1.8786669288734847,2013,1
2013-02-01,11487.349609375,-9.609634716157844,2013,2
2013-03-01,11361.849609375,-1.0925061416915294,2013,3
2013-04-01,12561.5498046875,10.559021959968495,2013,4
2013-05-01,12475.650390625,-0.6838281533576795,2013,5
2013-06-01,11617.25,-6.880606331114059,2013,6
2013-07-01,10015.75,-13.785534442316383,2013,7
2013-08-01,9049.2001953125,-9.650298826223702,2013,8
2013-09-01,9617.7998046875,6.283423917061048,2013,9
2013-10-01,11473.150390625,19.290800636474504,2013,10
2013-11-01,11153.9501953125,-2.782149492029029,2013,11
2013-12-01,11385.25,2.0737030436508874,2013,12
2014-01-01,10237.75,-10.07883006521596,2014,1
2014-02-01,10764.7001953125,5.147128962052205,2014,2
2014-03-01,12742.0498046875,18.368831212187775,2014,3
2014-04-01,12855.849609375,0.8931043782738568,2014,4
2014-05-01,14793.400390625,15.071355376132134,2014,5
2014-06-01,15241.900390625,3.0317573252747643,2014,6
2014-07-01,15267.599609375,0.1686090191601597,2014,7
2014-08-01,15740.400390625,3.0967591065178324,2014,8
2014-09-01,15392.25,-2.2118267768611477,2014,9
2014-10-01,17045.05078125,10.737876406958048,2014,10
2014-11-01,18513.150390625,8.613055063408481,2014,11
2014-12-01,18736.650390625,1.2072499562969075,2014,12
2015-01-01,19843.75,5.908738148463,2015,1
2015-02-01,19074.55078125,-3.8762795275590567,2015,2
2015-03-01,18206.650390625,-4.550043671162795,2015,3
2015-04-01,18302.650390625,0.5272798562081071,2015,4
2015-05-01,18721.349609375,2.2876425534766653,2015,5
2015-06-01,18296.099609375,-2.2714708547884266,2015,6
2015-07-01,18729.849609375,2.37072386607331,2015,7
2015-08-01,17146.55078125,-8.453345121001387,2015,8
2015-09-01,17216.30078125,0.40678735268595556,2015,9
2015-10-01,17354.5,0.8027230733591129,2015,10
2015-11-01,16995.099609375,-2.0709348619954437,2015,11
2015-12-01,16398.650390625,-3.509536469094776,2015,12
2016-01-01,15561.150390625,-5.107127599224837,2016,1
2016-02-01,13555.7001953125,-12.887544590024058,2016,2
2016-04-01,16190.599609375,19.437575160991205,2016,4
2016-05-01,16997.44921875,4.983444892972355,2016,5
2016-06-01,17828.599609375,4.889853647617626,2016,6
2016-07-01,19076.55078125,6.999715060170941,2016,7
2016-11-01,20200.25,5.890473763498494,2016,11
2016-12-01,18177.19921875,-10.01497892971621,2016,12
2017-01-01,19515.150390625,7.360601354332341,2017,1
2017-02-01,20607.25,5.596162917092551,2017,2
2017-03-01,21444.150390625,4.061193951764541,2017,3
2017-04-01,22358.25,4.262699117119739,2017,4
2017-05-01,23424.80078125,4.770278448671061,2017,5
2017-06-01,23211.19921875,-0.9118607432127002,2017,6
2017-07-01,25103.650390625,8.153181376110364,2017,7
2017-08-01,24318.400390625,-3.1280311340427747,2017,8
2017-09-01,24053.0,-1.0913562831514012,2017,9
2017-10-01,25019.349609375,4.017584539870289,2017,10
2017-11-01,25332.400390625,1.251234688901337,2017,11
2017-12-01,25539.44921875,0.8173281052419545,2017,12
2018-01-01,27379.44921875,7.204540647059643,2018,1
2018-02-01,25107.400390625,-8.298373024133209,2018,2
2018-03-01,24263.349609375,-3.3617609474422716,2018,3
2018-04-01,25531.599609375,5.227019436384683,2018,4
2018-05-01,26956.19921875,5.579750705678066,2018,5
2018-06-01,26364.19921875,-2.196155308082981,2018,6
2018-07-01,27764.150390625,5.310046249686073,2018,7
2018-08-01,28061.75,1.0718844451854226,2018,8
2018-09-01,25119.849609375,-10.48366687973843,2018,9
2018-10-01,25153.25,0.13296413451668876,2018,10
2018-11-01,26862.94921875,6.797130465248036,2018,11
2018-12-01,27160.19921875,1.1065426866552874,2018,12
2019-01-01,27295.44921875,0.49797131055884236,2019,1
2019-02-01,26789.900390625,-1.8521359515773272,2019,2
2019-03-01,30426.80078125,13.575639840369536,2019,3
2019-04-01,29764.80078125,-2.175713459851969,2019,4
2019-05-01,31375.400390625,5.411088154803245,2019,5
2019-06-01,31105.19921875,-0.8611879641725162,2019,6
2019-07-01,28876.0,-7.166645045649645,2019,7
2019-08-01,27427.849609375,-5.015065766120652,2019,8
2019-09-01,29103.150390625,6.1080281724943175,2019,9
2019-10-01,30066.25,3.3092623872267968,2019,10
2019-11-01,31946.099609375,6.25235807383695,2019,11
2019-12-01,32161.650390625,0.6747327025385719,2019,12
2020-01-01,30833.599609375,-4.129299227868987,2020,1
