Date,Close,Percent_Change,Year,Month
2009-02-01,15.079000473022461,7.707146235874718,2009,2
2009-03-01,14.934399604797363,-0.9589552602229823,2009,3
2009-04-01,14.379899978637695,-3.7129020304341287,2009,4
2009-05-01,14.670000076293945,2.017399968617406,2009,5
2009-06-01,14.42549991607666,-1.6666677501412264,2009,6
2009-07-01,14.557900428771973,0.9178226991479077,2009,7
2009-08-01,15.050000190734863,3.3802935002241963,2009,8
2009-09-01,15.468500137329102,2.780730506913054,2009,9
2009-10-01,15.729999542236328,1.6905285101052936,2009,10
2009-11-01,17.450000762939453,10.934528103988693,2009,11
2009-12-01,16.520000457763672,-5.3295144098270075,2009,12
2010-01-01,16.080150604248047,-2.6625293058567423,2010,1
2010-02-01,16.506399154663086,2.650774615894669,2010,2
2010-03-01,16.082300186157227,-2.5693003333561726,2010,3
2010-04-01,16.711999893188477,3.915482858436259,2010,4
2010-05-01,17.972999572753906,7.545474435285215,2010,5
2010-06-01,18.5310001373291,3.1046602005215362,2010,6
2010-07-01,17.530000686645508,-5.401756209947717,2010,7
2010-08-01,18.579999923706055,5.989727301382497,2010,8
2010-09-01,18.829500198364258,1.3428432490996345,2010,9
2010-10-01,18.95050048828125,0.6426102054875704,2010,10
2010-11-01,19.90250015258789,5.023612251799614,2010,11
2010-12-01,20.099000930786133,0.9873170540973142,2010,12
2011-01-01,19.562999725341797,-2.666805217284851,2011,1
2011-02-01,20.19700050354004,3.240815759849758,2011,2
2011-03-01,20.243000030517578,0.22775424979306624,2011,3
2011-04-01,21.56599998474121,6.5355923145241634,2011,4
2011-05-01,21.904499053955078,1.569595981885219,2011,5
2011-06-01,21.337499618530273,-2.588506744793273,2011,6
2011-07-01,22.311500549316406,4.564737894313886,2011,7
2011-08-01,25.895000457763672,16.06122322667831,2011,8
2011-09-01,25.20599937438965,-2.6607494543119503,2011,9
2011-10-01,25.99449920654297,3.1282228506062326,2011,10
2011-11-01,27.66699981689453,6.434055901837055,2011,11
2011-12-01,26.102500915527344,-5.654747214086598,2011,12
2012-01-01,27.06599998474121,3.6912136209933832,2012,1
2012-02-01,27.525360107421875,1.6971851139423455,2012,2
2012-03-01,27.197479248046875,-1.1911955305776045,2012,3
2012-04-01,27.960620880126953,2.8059278035293733,2012,4
2012-05-01,28.290679931640625,1.1804424977853722,2012,5
2012-06-01,28.310039520263672,0.0684309768087088,2012,6
2012-07-01,28.893430709838867,2.060721918659336,2012,7
2012-08-01,29.475509643554688,2.0145718920031586,2012,8
2012-09-01,29.953840255737305,1.6228069267233636,2012,9
2012-10-01,29.648149490356445,-1.0205394793153744,2012,10
2012-11-01,30.029470443725586,1.2861543129131014,2012,11
2012-12-01,29.039859771728516,-3.2954649461820362,2012,12
2013-01-01,28.998859405517578,-0.14118651582075703,2013,1
2013-02-01,27.830169677734375,-4.030123086706084,2013,2
2013-03-01,28.235200881958008,1.4553673546147339,2013,3
2013-04-01,25.849660873413086,-8.448815429074052,2013,4
2013-05-01,25.694469451904297,-0.6003615376958593,2013,5
2013-06-01,23.843000411987305,-7.20571033148838,2013,6
2013-07-01,26.74049949645996,12.152409656529262,2013,7
2013-08-01,29.118999481201172,8.894747777826995,2013,8
2013-09-01,28.42300033569336,-2.3901890789796543,2013,9
2013-10-01,28.658000946044922,0.8267973386907101,2013,10
2013-11-01,28.760000228881836,0.3559190434425208,2013,11
2013-12-01,27.174999237060547,-5.511129969427375,2013,12
2014-01-01,27.655000686645508,1.7663347306753563,2014,1
2014-02-01,28.502500534057617,3.0645446623379202,2014,2
2014-03-01,27.072500228881836,-5.017104739519517,2014,3
2014-04-01,27.85849952697754,2.9033125549932537,2014,4
2014-05-01,24.92099952697754,-10.544358274412414,2014,5
2014-06-01,26.0674991607666,4.600536316964132,2014,6
2014-07-01,25.691499710083008,-1.442407069296081,2014,7
2014-08-01,25.707500457763672,0.06228031785309174,2014,8
2014-09-01,24.697999954223633,-3.926871479390248,2014,9
2014-10-01,24.270000457763672,-1.732931805219995,2014,10
2014-11-01,24.429000854492188,0.6551314121531204,2014,11
2014-12-01,24.64150047302246,0.8698661881261449,2014,12
2015-01-01,25.788000106811523,4.652718429400227,2015,1
2015-02-01,24.365999221801758,-5.514196056770471,2015,2
2015-03-01,23.989500045776367,-1.5451825824918886,2015,3
2015-04-01,24.842500686645508,3.5557249598426877,2015,4
2015-05-01,24.598499298095703,-0.9821933452978437,2015,5
2015-06-01,24.19849967956543,-1.6261139091572119,2015,6
2015-07-01,22.697500228881836,-6.202861625967337,2015,7
2015-08-01,24.312999725341797,7.117521666127313,2015,8
2015-09-01,23.8700008392334,-1.8220659363832215,2015,9
2015-10-01,24.4064998626709,2.2475869483661537,2015,10
2015-11-01,22.924999237060547,-6.070106872949321,2015,11
2015-12-01,22.792499542236328,-0.5779703347166043,2015,12
2016-01-01,24.23349952697754,6.322255187812642,2016,1
2016-02-01,26.489500045776367,9.309429355373844,2016,2
2016-03-01,25.637500762939453,-3.2163660369753266,2016,3
2016-04-01,27.17099952697754,5.981467453546996,2016,4
2016-05-01,26.45599937438965,-2.6314827022759335,2016,5
2016-06-01,27.773000717163086,4.978081999988038,2016,6
2016-07-01,27.96299934387207,0.6841127058754282,2016,7
2016-08-01,28.120500564575195,0.5632486657324298,2016,8
2016-09-01,28.25200080871582,0.46763123522162164,2016,9
2016-10-01,27.35700035095215,-3.1679188451940066,2016,10
2016-11-01,26.456499099731445,-3.291666628901302,2016,11
2016-12-01,25.645999908447266,-3.063516409442124,2016,12
2017-01-01,26.30699920654297,2.5773972567081804,2017,1
2017-02-01,27.021499633789062,2.7160088523832338,2017,2
2017-03-01,26.12849998474121,-3.3047745726562106,2017,3
2017-04-01,26.40999984741211,1.0773671004278507,2017,4
2017-05-01,26.184499740600586,-0.8538436505656444,2017,5
2017-06-01,25.768999099731445,-1.586819091391245,2017,6
2017-07-01,25.709999084472656,-0.2289573414568702,2017,7
2017-08-01,26.525999069213867,3.173862364055968,2017,8
2017-09-01,26.662500381469727,0.5145944245104062,2017,9
2017-10-01,26.37150001525879,-1.0914218923487762,2017,10
2017-11-01,26.300500869750977,-0.2692267996387443,2017,11
2017-12-01,26.26799964904785,-0.12357643249488737,2017,12
2018-01-01,27.089000701904297,3.125479914060403,2018,1
